origin,destination,days_to_departure,time_of_day,user_type,weather_score,is_holiday,competitor_price,time_of_day_encoded,user_type_encoded,price
BOM,MAA,17,Evening,Business,0.8171639999482965,1,6881,2,1,16386
HYD,MAA,14,Night,Business,0.7254872599790805,0,5767,3,1,11489
BOM,DEL,36,Night,Business,0.7960576825944667,0,7758,3,1,12478
BOM,BLR,58,Evening,Leisure,0.9304689467462616,1,4470,2,0,8610
DEL,BOM,24,Evening,Leisure,0.831559420955548,1,4147,2,0,9760
DEL,DEL,63,Morning,Business,0.8831521774602659,1,9121,0,1,13559
DEL,BLR,25,Afternoon,Leisure,1.2851764308580278,0,4445,1,0,12046
DEL,HYD,59,Afternoon,Business,1.122643326497545,0,8284,1,1,14171
MAA,MAA,32,Night,Leisure,1.1273150369519225,0,9118,3,0,20617
DEL,BOM,82,Evening,Business,0.7568112248367537,0,4995,2,1,4235
MAA,MAA,18,Morning,Leisure,1.139259021893615,1,5547,0,0,18795
MAA,HYD,37,Night,Leisure,1.143606599773183,1,4672,3,0,13478
DEL,BLR,26,Morning,Leisure,1.0958470110439793,0,7718,0,0,19622
BLR,HYD,9,Evening,Leisure,0.837061777598725,0,8399,2,0,17011
HYD,HYD,64,Evening,Business,0.9538217074493109,0,6386,2,1,9444
BOM,MAA,72,Evening,Leisure,1.207765872801775,0,8688,2,0,14012
MAA,BOM,20,Afternoon,Business,1.1021209776043759,0,7658,1,1,21888
HYD,HYD,54,Evening,Business,1.1396613009999415,0,4232,2,1,8979
BLR,MAA,86,Night,Business,1.0524246400754853,0,6587,3,1,7888
BOM,BOM,83,Afternoon,Business,0.969751959467067,0,6961,1,1,8008
BOM,BLR,30,Morning,Leisure,1.155431206040265,0,5157,0,0,12099
MAA,BLR,53,Night,Business,0.7407554886197829,1,8543,3,1,12115
DEL,DEL,63,Night,Leisure,1.1038964396681585,0,3978,3,0,7223
BLR,MAA,11,Morning,Leisure,1.2983227047104076,1,4637,0,0,18366
MAA,BOM,31,Afternoon,Leisure,1.1681151576808189,0,7453,1,0,18794
BLR,HYD,49,Night,Leisure,0.8743381069464732,0,8999,3,0,15316
DEL,BLR,87,Night,Business,0.8666916968232283,0,4476,3,1,4211
DEL,BOM,19,Night,Leisure,1.1003311663560753,0,3736,3,0,9310
MAA,MAA,12,Afternoon,Business,1.2375125542051184,0,6023,1,1,17978
DEL,DEL,15,Afternoon,Leisure,1.0467698445087057,0,7543,1,0,17790
HYD,BLR,31,Afternoon,Leisure,1.016441372302035,0,4097,1,0,9460
BOM,BOM,43,Night,Business,0.7962304803062028,0,5202,3,1,8012
MAA,BOM,37,Evening,Leisure,1.12927417321589,0,5676,2,0,14392
BLR,BOM,79,Morning,Leisure,1.1213791717827344,0,6057,0,0,8641
HYD,MAA,29,Evening,Leisure,1.2801708354003085,0,3664,2,0,9586
MAA,MAA,26,Afternoon,Leisure,0.8801153105833986,0,5824,1,0,10895
DEL,MAA,2,Night,Leisure,1.1538672858205192,0,6539,3,0,20831
DEL,HYD,84,Night,Business,0.9604391567185774,0,4069,3,1,4748
DEL,BOM,15,Evening,Leisure,1.035083674969681,1,6828,2,0,20130
DEL,BLR,4,Evening,Leisure,1.1898723133603348,0,3640,2,0,12547
BLR,MAA,86,Morning,Business,0.8331970270113853,1,4185,0,1,4349
HYD,MAA,50,Night,Leisure,0.9057212437164489,0,4186,3,0,6510
BOM,BOM,38,Evening,Business,1.1639852021185582,0,6780,2,1,17391
BLR,MAA,23,Morning,Leisure,1.0422747491727167,0,6263,0,0,13891
BLR,HYD,59,Afternoon,Leisure,0.7554537501430421,0,7090,1,0,8955
BOM,HYD,75,Evening,Business,0.9581115200671078,1,5538,2,1,7521
BOM,MAA,28,Afternoon,Leisure,1.0519799877838099,1,4574,1,0,13712
DEL,BOM,66,Morning,Leisure,1.2457103898670316,0,9122,0,0,17925
BLR,BOM,8,Afternoon,Business,0.8130928299631832,1,8878,1,1,24667
MAA,BOM,29,Night,Business,1.1835717810264899,0,5725,3,1,14098
BOM,DEL,11,Night,Leisure,0.7783746898459548,0,8517,3,0,15819
BOM,MAA,18,Afternoon,Business,0.8453413960454843,0,4841,1,1,9992
HYD,BOM,55,Night,Leisure,0.8460063300940738,1,5189,3,0,8546
MAA,HYD,50,Morning,Business,1.2264875175452996,0,6510,0,1,14677
MAA,BLR,14,Night,Leisure,0.8194106152089922,1,3863,3,0,9598
BOM,BLR,74,Afternoon,Business,1.1721764361912455,0,8674,1,1,12467
DEL,BOM,9,Afternoon,Business,0.977083920411772,0,4567,1,1,12250
HYD,BLR,11,Afternoon,Business,1.2994544606783864,0,6140,1,1,21835
MAA,BLR,63,Evening,Business,1.2034548991912632,0,7249,2,1,14678
BOM,DEL,76,Afternoon,Business,1.1438218806686908,0,5530,1,1,7927
MAA,HYD,67,Morning,Business,1.2224357839913174,0,8976,0,1,15500
HYD,HYD,53,Night,Business,1.08041823556302,1,9102,3,1,19269
HYD,DEL,39,Night,Business,1.2061913539170988,0,4117,3,1,9390
BLR,DEL,78,Evening,Business,0.8566761084168735,0,7954,2,1,8146
BOM,BLR,56,Evening,Leisure,0.7586219266606449,1,8937,2,0,14985
HYD,MAA,28,Morning,Business,1.0695592042520012,0,6646,0,1,14624
BLR,BLR,75,Afternoon,Leisure,0.9608142355981516,0,5482,1,0,6517
BLR,DEL,39,Evening,Business,0.9558644771754592,0,9210,2,1,16310
MAA,HYD,25,Night,Leisure,1.0160487114580277,0,3693,3,0,8239
MAA,BLR,21,Evening,Leisure,0.9168295669393255,0,7958,2,0,15949
BLR,MAA,10,Evening,Business,1.0756357188656975,1,4619,2,1,15527
MAA,BLR,43,Afternoon,Business,0.718341020408578,0,8659,1,1,11918
HYD,BOM,15,Evening,Leisure,1.281934805129058,0,7702,2,0,23074
DEL,BLR,83,Morning,Leisure,1.2548253952273423,0,4026,0,0,5384
HYD,DEL,48,Night,Business,1.2611620975491602,0,5452,3,1,12970
BLR,HYD,86,Afternoon,Business,0.919002097350231,0,8379,1,1,8128
BLR,HYD,21,Night,Business,1.0191345745954599,0,5282,3,1,11674
HYD,DEL,60,Morning,Leisure,1.2724783618345452,0,9345,0,0,20625
MAA,BOM,50,Morning,Business,1.2414076338565518,1,8662,0,1,22785
MAA,DEL,23,Evening,Business,1.1741466855406884,0,6173,2,1,17269
BLR,BLR,13,Evening,Business,0.9443989539085554,0,9461,2,1,24444
BOM,DEL,69,Evening,Business,1.038603533909304,0,5897,2,1,8526
MAA,DEL,4,Night,Business,1.1757474845299887,0,7224,3,1,24584
HYD,BOM,78,Morning,Leisure,0.863807197324019,1,9060,0,0,12611
MAA,BLR,72,Afternoon,Leisure,1.0758696209368668,0,8601,1,0,11764
HYD,MAA,9,Evening,Business,1.1967605949111142,0,6089,2,1,20590
BLR,MAA,35,Night,Business,1.1244728750397408,0,7026,3,1,15329
MAA,HYD,21,Evening,Leisure,0.9876883787146005,0,7349,2,0,16498
HYD,DEL,58,Morning,Business,1.050765015733095,0,5134,0,1,9392
BLR,HYD,18,Afternoon,Leisure,1.2932053258874765,0,6509,1,0,22184
BOM,BOM,72,Morning,Business,1.061192676788326,1,3593,0,1,6451
HYD,MAA,81,Night,Leisure,1.1713706524111862,0,7294,3,0,9285
BOM,DEL,43,Evening,Leisure,1.1359628586265975,0,6866,2,0,15200
BOM,BOM,6,Morning,Business,1.1208943693176179,0,6446,0,1,19645
DEL,BOM,86,Night,Leisure,1.1298214330684262,0,3588,3,0,4187
MAA,DEL,78,Evening,Business,0.9726458507688783,0,6050,2,1,8013
HYD,BOM,67,Afternoon,Leisure,0.9844961047108751,0,6314,1,0,8777
BOM,DEL,12,Morning,Business,0.9807176424164694,0,4945,0,1,11695
DEL,DEL,12,Evening,Business,0.7199527643275648,1,8121,2,1,16560
BLR,BLR,66,Evening,Business,0.844639198199394,0,5330,2,1,6500
HYD,HYD,2,Evening,Leisure,0.7927384039899297,1,6241,2,0,17017
BOM,BOM,15,Evening,Business,1.2318670068383544,0,4054,2,1,11814
MAA,BOM,23,Morning,Business,0.8649816198717694,0,7264,0,1,15495
DEL,BLR,29,Evening,Business,0.7830655806793242,0,5934,2,1,9563
BOM,BLR,81,Night,Leisure,0.7718601591465309,0,4180,3,0,3761
MAA,BLR,7,Morning,Business,1.1199939007312953,0,9093,0,1,28186
BOM,MAA,28,Evening,Leisure,0.7036499865489755,0,5131,2,0,7497
HYD,MAA,14,Morning,Leisure,0.9827826410539049,0,3702,0,0,9347
HYD,MAA,44,Night,Leisure,0.7713226633589177,1,8042,3,0,15146
HYD,DEL,30,Night,Business,1.2097980265815431,0,7418,3,1,20120
DEL,BOM,81,Morning,Business,1.2750702138714751,0,6639,0,1,10011
HYD,HYD,32,Evening,Leisure,1.2752527697289422,1,8711,2,0,30742
MAA,DEL,70,Evening,Business,0.9651784653680615,0,8373,2,1,12412
BOM,BOM,88,Night,Business,1.0867088946608778,0,5725,3,1,6057
BLR,BOM,6,Evening,Leisure,1.0598224819064468,0,5186,2,0,15293
MAA,BLR,27,Night,Leisure,0.9100233408315718,0,4328,3,0,8154
MAA,BLR,82,Evening,Business,0.9664386948523187,0,8154,2,1,8305
HYD,DEL,88,Night,Leisure,0.7385942183399714,0,5522,3,0,4055
DEL,BLR,24,Afternoon,Business,1.1774194196028924,1,3602,1,1,12919
BOM,BOM,34,Evening,Leisure,0.8444821072927714,0,8892,2,0,16085
DEL,BLR,40,Evening,Business,0.9763163986818257,0,5057,2,1,9416
BOM,MAA,47,Evening,Business,0.9883724401699864,0,7711,2,1,13134
BOM,BLR,79,Morning,Leisure,1.036427043490791,0,8454,0,0,11587
DEL,BOM,75,Evening,Business,1.190725982732854,1,7587,2,1,13705
MAA,DEL,86,Morning,Business,1.11512862771025,0,6011,0,1,6959
BOM,HYD,24,Morning,Leisure,1.0978378294775153,0,3603,0,0,9833
DEL,BLR,65,Night,Business,1.016047297482964,0,8927,3,1,13889
BOM,BOM,18,Morning,Business,0.7575734529679539,0,6938,0,1,11974
BLR,HYD,44,Morning,Business,0.9412050829905169,0,8524,0,1,15162
MAA,HYD,76,Afternoon,Leisure,1.2743901107743314,0,6357,1,0,11257
HYD,MAA,57,Evening,Leisure,1.2973288451729514,0,4306,2,0,10017
BOM,HYD,28,Morning,Leisure,1.138298887660551,0,8155,0,0,19005
BLR,BOM,71,Evening,Leisure,0.836508977844787,0,5574,2,0,6136
HYD,BOM,23,Morning,Leisure,0.7611343876020376,0,4026,0,0,6675
HYD,BLR,85,Night,Business,0.9488586154277195,0,6936,3,1,7288
BOM,BLR,34,Afternoon,Business,1.2139431414156014,1,8548,1,1,27718
DEL,BLR,11,Morning,Business,1.1331185439370004,0,3797,0,1,10646
BOM,HYD,86,Evening,Leisure,1.230335342524663,1,8372,2,0,14038
BLR,HYD,35,Night,Business,1.0694657888185914,0,3860,3,1,8961
HYD,MAA,42,Evening,Leisure,0.7781970187538154,0,7217,2,0,11510
BOM,BLR,28,Night,Business,0.7688775801988984,0,8099,3,1,15199
DEL,DEL,82,Afternoon,Leisure,0.7288013815780775,0,5476,1,0,4559
BOM,MAA,78,Night,Business,1.0402479823441186,0,5577,3,1,6967
MAA,DEL,82,Evening,Business,0.8457317419748733,0,9058,2,1,9213
DEL,HYD,24,Evening,Leisure,1.1406301848129703,0,6911,2,0,19413
BLR,MAA,8,Morning,Business,1.1117499615145043,0,5673,0,1,15622
HYD,MAA,53,Night,Business,0.8908664454449902,0,8191,3,1,13577
BOM,BOM,72,Evening,Leisure,0.8060809998784386,0,5089,2,0,5085
DEL,HYD,4,Morning,Business,0.7614402098776007,0,4889,0,1,9126
MAA,HYD,5,Afternoon,Business,1.1423891642878583,0,9471,1,1,27217
DEL,MAA,49,Evening,Leisure,0.9702645972555599,0,7014,2,0,13571
MAA,HYD,30,Morning,Leisure,0.8941179485068833,0,3762,0,0,7434
BLR,MAA,72,Evening,Leisure,1.2139918094837872,0,6483,2,0,9732
HYD,BOM,63,Night,Leisure,1.0561679299416304,0,6419,3,0,11478
BLR,MAA,47,Morning,Leisure,1.0108014018379508,0,5363,0,0,10576
BOM,HYD,26,Night,Business,1.1460274989853696,0,3501,3,1,9766
DEL,HYD,57,Afternoon,Leisure,1.1893498841411732,1,5433,1,0,12132
MAA,MAA,37,Night,Leisure,1.1116438932536317,0,3893,3,0,8211
MAA,MAA,7,Morning,Business,0.9640037911596115,1,3805,0,1,11743
DEL,MAA,40,Evening,Business,0.9275792756033124,0,8765,2,1,17145
DEL,BLR,39,Morning,Business,1.1629989629636213,1,4029,0,1,11671
BOM,HYD,62,Night,Business,1.0107442963841717,1,8123,3,1,15772
BLR,HYD,78,Night,Business,1.1226316471104258,0,6879,3,1,10068
MAA,BLR,53,Evening,Leisure,1.2342392734483312,0,4464,2,0,9063
BOM,MAA,4,Afternoon,Business,1.249534380842022,0,7519,1,1,26380
BLR,BOM,82,Morning,Leisure,0.8666293835443435,0,4170,0,0,4101
BOM,MAA,25,Evening,Business,0.8127339701635085,1,7568,2,1,15515
MAA,MAA,7,Evening,Leisure,0.8567724162021026,1,8553,2,0,21997
DEL,BLR,28,Evening,Business,1.1508230623213016,0,5752,2,1,15699
DEL,HYD,69,Morning,Leisure,0.9220348216276961,1,6172,0,0,10464
BLR,MAA,67,Morning,Leisure,0.8040335685047978,1,5213,0,0,7024
HYD,HYD,20,Morning,Leisure,0.7590312955041816,0,7544,0,0,12891
BLR,DEL,83,Afternoon,Leisure,0.8963879132978128,0,8316,1,0,7693
HYD,HYD,11,Evening,Leisure,0.7816818642103067,0,4135,2,0,9085
BOM,BOM,67,Night,Leisure,0.7938241675199842,0,8634,3,0,10374
BOM,BOM,87,Night,Leisure,1.110330384067762,0,6999,3,0,8990
MAA,MAA,7,Evening,Leisure,0.7118392574010431,0,8152,2,0,16559
HYD,HYD,23,Night,Leisure,0.7705319569752628,0,4617,3,0,8059
MAA,MAA,61,Afternoon,Leisure,1.206619294727858,0,5654,1,0,9944
DEL,BLR,71,Afternoon,Business,1.2069484510109518,1,7723,1,1,15433
HYD,BOM,34,Morning,Leisure,0.8975460872581462,0,3537,0,0,6093
BLR,MAA,19,Morning,Leisure,0.7527718050212373,0,5132,0,0,8694
DEL,BLR,58,Morning,Business,1.1229822002843235,1,7793,0,1,16304
DEL,MAA,9,Morning,Leisure,0.9160790126643246,0,7275,0,0,18039
BLR,HYD,48,Morning,Leisure,0.7272787763229555,0,5554,0,0,7447
DEL,HYD,82,Night,Business,0.7946961887798791,0,7585,3,1,6715
HYD,HYD,41,Night,Business,0.7823288871784145,0,6903,3,1,10831
MAA,HYD,48,Morning,Leisure,1.0534698062965973,1,4018,0,0,8645
DEL,DEL,45,Afternoon,Business,1.2388705501621369,0,5741,1,1,14204
HYD,BLR,25,Night,Leisure,1.1758432199940745,0,5863,3,0,16528
BOM,BLR,78,Afternoon,Leisure,1.027909627010338,0,8620,1,0,10364
HYD,HYD,25,Afternoon,Leisure,0.9532930989564881,1,8681,1,0,23326
MAA,DEL,19,Evening,Business,1.071206025441319,0,4541,2,1,11779
HYD,HYD,39,Evening,Leisure,0.9662876445880485,1,8215,2,0,17551
BLR,DEL,79,Morning,Leisure,0.8476594735457895,0,4894,0,0,4836
MAA,HYD,80,Afternoon,Business,1.1075184732113676,1,6369,1,1,11172
BOM,BOM,27,Night,Leisure,1.2239463674447926,0,7176,3,0,18259
BLR,BOM,74,Evening,Leisure,0.9237221984085163,0,7221,2,0,8815
HYD,MAA,63,Evening,Leisure,1.2049230806148021,0,7272,2,0,14436
MAA,HYD,68,Afternoon,Leisure,0.9586492278900942,1,9190,1,0,14616
BOM,BLR,19,Evening,Leisure,0.9408015658596556,0,9318,2,0,20199
BLR,MAA,28,Evening,Leisure,0.7169946145282166,1,3734,2,0,7758
BOM,BOM,85,Night,Business,1.1171673408204463,0,6640,3,1,7841
HYD,HYD,78,Afternoon,Leisure,1.1845015150682938,0,3946,1,0,5971
BOM,MAA,33,Evening,Leisure,1.0981341517351366,0,8205,2,0,20208
DEL,HYD,10,Afternoon,Business,0.7908165708351661,0,3507,1,1,7627
BLR,BOM,83,Evening,Leisure,0.7619760805315858,0,8057,2,0,7691
BOM,MAA,30,Night,Leisure,1.0437152509711236,0,4499,3,0,10956
HYD,BOM,22,Afternoon,Business,0.9409097525107611,0,4834,1,1,11071
HYD,DEL,3,Evening,Business,0.9574586700913537,1,3633,2,1,12341
BOM,BOM,82,Night,Business,1.2806801480458048,0,5932,3,1,9527
HYD,HYD,75,Evening,Business,1.1343536027158394,0,3555,2,1,5738
MAA,BLR,48,Afternoon,Business,0.947072643524654,1,8588,1,1,18951
MAA,BOM,2,Evening,Business,0.7114595679050288,0,8979,2,1,16555
MAA,BLR,76,Afternoon,Business,0.7204574187119621,0,6685,1,1,6423
DEL,DEL,54,Afternoon,Leisure,1.1108822173875137,0,4611,1,0,8061
BOM,MAA,6,Evening,Leisure,1.2026432557106583,0,6679,2,0,20743
DEL,MAA,40,Night,Leisure,1.1246215777298103,0,5023,3,0,10429
HYD,BLR,2,Morning,Business,0.9435326515628353,0,3643,0,1,10340
DEL,MAA,73,Night,Leisure,0.7186814427583417,1,6416,3,0,7175
HYD,BOM,2,Night,Business,1.2804409781411379,0,5603,3,1,20645
HYD,BLR,74,Evening,Leisure,1.291801637294852,0,4119,2,0,7123
BLR,HYD,55,Night,Leisure,1.0296187308665612,0,5386,3,0,8687
MAA,BOM,72,Night,Leisure,0.7424025788170633,0,8625,3,0,8815
HYD,BOM,60,Morning,Leisure,1.02458350354868,0,5520,0,0,9340
BLR,BOM,6,Night,Business,1.235403082132485,1,4908,3,1,20987
MAA,HYD,19,Morning,Business,1.1079913060769282,0,6421,0,1,15736
HYD,DEL,27,Evening,Leisure,1.1319935386196347,1,8234,2,0,24244
HYD,MAA,1,Morning,Business,0.7509819024593495,0,6873,0,1,14900
DEL,BLR,33,Afternoon,Business,0.7639069822190808,0,9252,1,1,13716
DEL,DEL,40,Afternoon,Leisure,0.7764092658255312,0,6976,1,0,10190
MAA,BLR,32,Morning,Business,1.2426261001965955,0,4336,0,1,10983
HYD,MAA,69,Afternoon,Business,1.015509781758288,0,7402,1,1,11035
BOM,HYD,17,Evening,Business,1.1749450578357947,1,5085,2,1,16882
DEL,BOM,8,Afternoon,Business,0.76917475593016,0,8375,1,1,17345
MAA,BOM,57,Morning,Leisure,1.256585623305157,0,4336,0,0,9886
HYD,HYD,42,Evening,Leisure,1.1926852548983262,1,6057,2,0,17987
HYD,DEL,9,Afternoon,Business,0.8348584868652136,0,6359,1,1,13444
BOM,DEL,87,Evening,Leisure,1.2245093399763722,0,7860,2,0,10145
MAA,BLR,35,Morning,Leisure,0.8580656556380856,0,8812,0,0,14928
HYD,HYD,71,Afternoon,Leisure,0.8232039276034339,0,4897,1,0,5024
DEL,DEL,79,Evening,Business,0.8585463620873274,1,7322,2,1,8816
BOM,HYD,53,Evening,Business,1.2459730379635656,0,7897,2,1,16673
MAA,MAA,54,Afternoon,Leisure,1.2493551913089218,1,6930,1,0,18100
BOM,BOM,84,Evening,Leisure,0.8973974648127813,0,4304,2,0,4710
DEL,BOM,25,Evening,Business,1.1232605110567309,0,4575,2,1,12878
MAA,BOM,67,Morning,Leisure,1.10544715309851,0,9371,0,0,13823
BOM,HYD,62,Morning,Business,1.183937579278242,1,7694,0,1,17443
BLR,HYD,55,Morning,Leisure,0.8779057000852786,0,6140,0,0,8324
DEL,BLR,46,Morning,Business,1.0060831251462412,0,6584,0,1,12822
DEL,BOM,24,Morning,Business,1.1006043706049722,0,4913,0,1,11585
DEL,BLR,46,Morning,Business,0.7157540912859436,0,7952,0,1,11655
BLR,BOM,22,Afternoon,Business,0.9260432471985728,0,5163,1,1,12105
BLR,BLR,11,Morning,Leisure,1.1175330146071414,0,6475,0,0,16885
HYD,BLR,48,Evening,Business,0.85155705587148,1,7606,2,1,15108
BOM,MAA,8,Afternoon,Leisure,1.2746224642038924,0,7676,1,0,26531
HYD,BLR,39,Evening,Business,0.7180968229041034,0,5553,2,1,8047
BOM,HYD,35,Morning,Business,1.2748523125524538,0,5920,0,1,16174
BLR,BLR,49,Morning,Leisure,0.83005832080624,0,6028,0,0,9431
BLR,BOM,46,Evening,Leisure,0.729293225155222,1,7817,2,0,13850
HYD,BLR,38,Evening,Leisure,0.8754844199341345,0,5440,2,0,10235
MAA,DEL,8,Evening,Business,1.1717693843741352,0,6652,2,1,20887
HYD,BOM,54,Night,Business,1.151465203868832,0,5446,3,1,11486
BOM,DEL,37,Night,Leisure,0.8253042498536752,1,4014,3,0,8986
HYD,BOM,40,Night,Business,0.8180740801550797,1,3720,3,1,7011
DEL,HYD,34,Night,Leisure,1.0855479494827245,0,3727,3,0,7922
BOM,HYD,79,Afternoon,Business,0.9748496138054383,0,5837,1,1,7263
BOM,HYD,17,Morning,Business,1.1753739719985414,0,7888,0,1,24990
MAA,DEL,33,Evening,Business,0.7144796672155321,0,6764,2,1,9549
BLR,MAA,47,Morning,Leisure,1.0662471164563427,0,4455,0,0,8714
BOM,BOM,52,Evening,Business,1.1384032073439254,0,4997,2,1,9135
BLR,HYD,80,Morning,Leisure,1.2960316672172014,0,4780,0,0,7845
HYD,BOM,9,Afternoon,Leisure,1.1072690165421082,0,5478,1,0,17318
DEL,DEL,33,Night,Business,0.8391070939299797,0,5029,3,1,9028
MAA,MAA,60,Morning,Leisure,0.7649117169280233,0,7983,0,0,9593
BLR,DEL,77,Evening,Leisure,1.0845500647864452,0,6162,2,0,9107
BOM,BOM,21,Morning,Business,1.0139098405109297,0,5913,0,1,13222
BLR,MAA,58,Afternoon,Leisure,1.2394871730670098,0,6205,1,0,13601
BOM,MAA,85,Afternoon,Leisure,1.1359648127087651,0,7035,1,0,8601
BLR,DEL,69,Morning,Business,1.0058454700255723,0,7784,0,1,11249
BOM,HYD,10,Night,Business,0.9421536824590886,0,4417,3,1,10881
HYD,BOM,6,Evening,Business,0.9426248197424921,0,4701,2,1,12151
BOM,BLR,13,Afternoon,Leisure,0.8357825716907408,1,8519,1,0,23620
BOM,BLR,65,Afternoon,Leisure,0.7103955830534182,0,5922,1,0,6879
DEL,DEL,20,Morning,Business,1.0449463529242637,0,5121,0,1,13693
BOM,BOM,57,Afternoon,Leisure,0.8274488395139291,0,4259,1,0,5489
DEL,BOM,46,Afternoon,Business,0.8249961506368249,0,9073,1,1,13603
MAA,DEL,8,Evening,Business,0.7752287372058883,0,8661,2,1,17682
DEL,BOM,10,Night,Business,0.8137572941060156,0,7789,3,1,17816
HYD,HYD,73,Evening,Leisure,0.7190734897330826,1,8946,2,0,10387
DEL,DEL,67,Night,Leisure,1.1045388698491192,0,8992,3,0,15885
MAA,HYD,11,Evening,Business,0.9408382697876165,0,4988,2,1,13279
HYD,BOM,12,Morning,Business,1.036914759263887,0,7758,0,1,20999
BLR,DEL,10,Afternoon,Leisure,1.0821745708124797,0,7871,1,0,23818
BLR,BOM,25,Night,Business,1.2834907373656956,0,7959,3,1,25841
DEL,DEL,49,Morning,Leisure,0.7409595195133005,0,5165,0,0,7452
DEL,BOM,49,Afternoon,Business,0.9507506108988628,0,5502,1,1,9819
MAA,HYD,89,Afternoon,Business,0.8475387601158886,0,3959,1,1,3658
MAA,HYD,11,Afternoon,Leisure,0.9860271591140886,0,6521,1,0,15204
BOM,BOM,62,Evening,Leisure,1.252283380368333,0,9327,2,0,18712
MAA,DEL,36,Morning,Leisure,1.1343905591488908,0,8935,0,0,19887
BOM,BLR,39,Morning,Leisure,1.097169751887936,0,5790,0,0,11846
HYD,HYD,53,Afternoon,Leisure,0.9647475258587064,1,4865,1,0,10570
DEL,HYD,78,Night,Business,1.1026674990246614,0,6701,3,1,9418
HYD,BLR,56,Morning,Business,0.7194252263646448,1,8252,0,1,11354
MAA,BOM,1,Evening,Leisure,1.0517432032179368,0,8702,2,0,24867
HYD,DEL,56,Night,Leisure,1.0322659375595489,1,4883,3,0,11123
HYD,BOM,4,Night,Business,0.9079842591779157,0,5635,3,1,14924
HYD,MAA,30,Night,Business,0.820908475254465,1,8337,3,1,16317
MAA,HYD,12,Night,Leisure,1.1845333305995807,0,6532,3,0,21708
HYD,MAA,35,Morning,Leisure,0.7323172686730578,0,7209,0,0,10794
BOM,HYD,77,Afternoon,Business,0.7418037186541526,0,5021,1,1,4876
MAA,HYD,52,Night,Leisure,0.9643130463904879,0,5123,3,0,9064
HYD,MAA,31,Evening,Business,0.851532728445163,0,4181,2,1,8400
MAA,MAA,87,Evening,Business,1.1472714481042123,0,6634,2,1,8688
BLR,BOM,68,Afternoon,Leisure,1.0805140461527145,0,8708,1,0,12957
BOM,MAA,52,Morning,Business,1.163520877675979,0,9320,0,1,19633
HYD,BOM,80,Afternoon,Business,0.8948073738026806,0,6761,1,1,7105
BLR,BOM,7,Night,Business,1.1443113637707205,0,8494,3,1,25986
BLR,BOM,22,Morning,Leisure,1.2173819416158393,0,8196,0,0,23804
MAA,HYD,75,Morning,Business,0.9071646966511431,1,6919,0,1,9588
BLR,HYD,56,Night,Leisure,0.9039374926971,1,5367,3,0,9709
BOM,MAA,58,Evening,Business,1.2399708423438558,1,7109,2,1,16335
BOM,HYD,64,Night,Business,0.7298741519126254,1,4699,3,1,6390
DEL,MAA,12,Afternoon,Business,0.9101136434385066,0,6323,1,1,15494
BOM,HYD,7,Night,Business,0.7712034952430824,1,6448,3,1,15649
BLR,DEL,55,Evening,Business,0.7173883541499857,0,7478,2,1,9991
BOM,DEL,62,Night,Leisure,0.7677216505880933,0,7125,3,0,7777
MAA,MAA,73,Afternoon,Leisure,0.9587474747081661,1,8078,1,0,12675
DEL,HYD,77,Afternoon,Business,1.1121736415366745,0,8738,1,1,12449
BLR,HYD,55,Evening,Leisure,0.8735694546651778,0,3668,2,0,4942
DEL,BOM,36,Afternoon,Leisure,1.209805184440675,0,5521,1,0,13127
BLR,BLR,89,Afternoon,Business,0.96256937724301,0,5694,1,1,6043
MAA,MAA,24,Night,Leisure,1.2809368305770463,0,3938,3,0,11807
DEL,BLR,44,Morning,Leisure,1.2724934016662202,0,6760,0,0,16305
HYD,BLR,17,Afternoon,Leisure,1.163965733600089,0,7755,1,0,21830
BLR,MAA,2,Afternoon,Leisure,1.2594432976879708,0,8409,1,0,31499
HYD,HYD,13,Evening,Business,1.1242576456966669,0,5949,2,1,16536
DEL,MAA,31,Evening,Leisure,1.2373499139947088,0,8181,2,0,23652
HYD,BLR,28,Night,Business,0.8418842304197839,1,4363,3,1,9496
HYD,HYD,60,Night,Business,0.9072521201060791,0,8637,3,1,12616
DEL,DEL,27,Afternoon,Leisure,1.151758039602917,1,3639,1,0,10556
MAA,MAA,15,Morning,Business,0.9547367429239342,0,8734,0,1,22201
HYD,MAA,79,Morning,Leisure,1.2023964602947108,0,7923,0,0,12170
HYD,HYD,33,Night,Business,1.2265833229526653,0,3724,3,1,9833
MAA,DEL,20,Evening,Leisure,0.8798376908325549,0,4057,2,0,7754
HYD,DEL,42,Afternoon,Leisure,1.1940704849137442,0,5073,1,0,11828
HYD,HYD,12,Afternoon,Business,0.79255856263909,0,9337,1,1,17903
HYD,BOM,73,Morning,Leisure,0.9005180269221094,0,3885,0,0,4606
BOM,MAA,23,Night,Leisure,1.0107789706728334,0,4020,3,0,10185
MAA,MAA,72,Morning,Leisure,0.8358662572623352,0,8872,0,0,10629
HYD,BLR,14,Morning,Leisure,1.0475606977451195,1,7472,0,0,22448
MAA,HYD,25,Night,Business,1.047217047230588,0,8717,3,1,23032
BLR,BLR,77,Evening,Business,0.8241417369105434,0,6334,2,1,7107
BLR,BLR,85,Afternoon,Business,1.177384806931274,0,6642,1,1,8651
HYD,DEL,31,Evening,Leisure,1.0789866936468981,0,5333,2,0,12619
MAA,MAA,54,Night,Business,0.8906563040949725,1,8042,3,1,15970
